Zip_5,MedianHouseholdIncome
24161,98482.0
24162,71317.0
24175,81931.0
24176,95197.0
24184,65774.0
24216,32400.0
24224,47967.0
24226,43125.0
24228,44269.0
24244,37224.0
24251,44990.0
24263,40694.0
24265,85181.0
24266,54806.0
24273,39797.0
24279,42344.0
24283,34674.0
24290,60529.0
24293,53970.0
24311,45574.0
24312,38993.0
24319,49140.0
24325,80102.0
24333,47539.0
24343,53933.0
24348,42408.0
24352,47750.0
24363,50938.0
24378,43875.0
24401,63746.0
24435,66620.0
24440,44132.0
24464,34549.0
24471,103100.0
24483,84211.0
24484,46875.0
24520,39773.0
24522,60813.0
24550,68026.0
24557,44948.0
24558,56641.0
24563,44296.0
24578,57344.0
24588,68869.0
24593,75147.0
24597,42308.0
24604,26615.0
24605,51411.0
24606,24375.0
24646,47096.0
24740,46272.0
24747,45421.0
24801,29492.0
24811,61895.0
24817,26295.0
24822,128018.0
24827,54320.0
24831,60074.0
24834,64602.0
24844,25344.0
24851,42596.0
24857,39472.0
24861,33690.0
24869,40833.0
24882,83531.0
24918,72589.0
24924,45192.0
24938,78216.0
24941,57209.0
24946,63583.0
24963,47428.0
24974,21994.0
25025,91250.0
25033,57500.0
25035,72083.0
25040,93061.0
25049,55833.0
25053,59892.0
25070,75978.0
25103,40875.0
25107,64023.0
25109,40500.0
25123,62955.0
25124,46250.0
25125,70313.0
25133,24795.0
25136,32575.0
25141,69231.0
25193,77841.0
25213,89750.0
25235,49125.0
25239,87813.0
25243,39219.0
25245,96563.0
25253,61439.0
25259,36700.0
25267,46250.0
25304,80200.0
25309,52920.0
25311,58046.0
25313,63945.0
25320,50162.0
25405,90962.0
25413,95000.0
25420,96020.0
25427,86985.0
25434,61415.0
25442,120217.0
25504,59577.0
25506,45080.0
25508,48866.0
25512,37672.0
25545,89712.0
25557,43293.0
25560,104432.0
25565,32628.0
25570,45631.0
25571,53512.0
25607,25588.0
25628,53162.0
25639,39573.0
25678,40000.0
25702,39225.0
25705,60608.0
25801,49370.0
25813,57500.0
25855,28491.0
25868,52035.0
25873,26492.0
25878,23899.0
25911,39100.0
25915,44464.0
25918,76845.0
25969,57500.0
26003,58625.0
26032,39583.0
26037,56713.0
26047,63403.0
26055,63424.0
26060,78712.0
26070,55729.0
26075,60938.0
26105,65549.0
26133,71131.0
26136,42500.0
26142,67245.0
26148,41622.0
26161,50568.0
26180,70918.0
26201,51597.0
26208,44519.0
26209,33309.0
26222,51058.0
26237,77935.0
26257,57396.0
26259,63512.0
26263,57574.0
26267,58828.0
26269,62917.0
26271,36354.0
26278,60379.0
26287,52660.0
26293,93352.0
26294,31016.0
26320,65813.0
26325,35139.0
26330,86843.0
26338,83265.0
26339,90208.0
26346,71875.0
26351,50865.0
26376,42944.0
26385,73026.0
26405,87857.0
26411,49226.0
26412,27794.0
26415,61761.0
26425,38068.0
26426,52009.0
26431,53803.0
26443,97546.0
26451,69000.0
26505,42275.0
26541,86445.0
26542,59063.0
26554,69271.0
26581,57960.0
26585,71250.0
26587,88125.0
26588,67566.0
26619,33750.0
26623,57431.0
26624,38770.0
26651,59067.0
26656,71500.0
26678,78253.0
26679,55187.0
26681,30030.0
26704,76299.0
26722,39167.0
26739,40726.0
26753,76445.0
26757,51066.0
26802,39177.0
26807,65096.0
26818,39306.0
26833,68188.0
26836,48073.0
26845,89050.0
26851,50179.0
26852,61250.0
27006,94477.0
27009,83300.0
27012,94082.0
27018,66725.0
27019,54609.0
27023,88418.0
27027,45865.0
27028,66166.0
27041,68328.0
27052,57913.0
27053,66875.0
27054,89795.0
27103,66582.0
27209,43795.0
27215,66669.0
27229,47891.0
27244,70982.0
27249,81250.0
27258,71875.0
27263,52637.0
27278,101821.0
27281,71021.0
27284,80739.0
27292,54468.0
27298,61488.0
27301,82116.0
27302,81875.0
27313,77929.0
27326,66035.0
27343,97104.0
27357,78779.0
27358,128843.0
27371,62392.0
27379,41361.0
27403,56722.0
27405,46498.0
27406,56748.0
27408,89524.0
27410,84225.0
27455,93841.0
27503,107173.0
27507,110952.0
27509,70886.0
27517,124821.0
27523,122401.0
27525,68847.0
27527,111011.0
27529,86426.0
27530,55507.0
27541,74561.0
27545,85400.0
27559,63750.0
27560,117340.0
27573,44234.0
27581,68235.0
27582,48958.0
27583,76659.0
27587,125607.0
27601,70433.0
27605,63267.0
27606,75640.0
27608,155433.0
27609,81538.0
27612,95565.0
27614,122258.0
27615,107051.0
27616,81534.0
27617,109991.0
27701,66852.0
27705,71153.0
27713,96900.0
27805,52040.0
27812,51265.0
27821,91458.0
27823,33549.0
27824,45255.0
27829,58385.0
27830,51115.0
27831,34262.0
27832,47096.0
27837,77768.0
27841,21058.0
27845,49021.0
27850,65651.0
27852,58864.0
27855,47500.0
27856,66147.0
27862,70691.0
27870,48994.0
27872,38375.0
27878,37801.0
27880,76903.0
27882,55972.0
27890,31544.0
27896,67893.0
27920,67054.0
27921,80727.0
27922,36719.0
27923,68750.0
27925,41607.0
27927,104808.0
27937,66250.0
27947,94145.0
27957,37279.0
27962,42342.0
27964,70380.0
27966,84338.0
27968,34066.0
27972,64405.0
27979,54293.0
27983,44228.0
28001,55610.0
28020,61750.0
28021,57652.0
28025,79271.0
28040,57989.0
28075,140739.0
28077,30882.0
28080,76054.0
28088,56958.0
28104,129775.0
28107,96632.0
28109,28771.0
28112,74853.0
28119,38444.0
28133,55675.0
28137,71875.0
28147,59770.0
28164,82661.0
28168,63396.0
28212,51530.0
28269,81063.0
28301,36955.0
28303,53261.0
28305,70612.0
28325,43828.0
28327,84850.0
28334,54527.0
28337,37224.0
28341,53611.0
28342,80833.0
28343,35000.0
28360,46560.0
28364,33889.0
28369,42554.0
28371,53781.0
28376,61793.0
28383,37373.0
28385,72500.0
28390,58750.0
28394,87407.0
28399,45395.0
28420,51324.0
28421,56154.0
28424,48289.0
28428,87670.0
28435,41200.0
28438,55605.0
28444,58051.0
28445,89250.0
28450,74917.0
28451,77380.0
28462,58545.0
28465,83739.0
28478,64830.0
28511,56328.0
28513,54534.0
28520,64875.0
28529,67077.0
28530,39233.0
28538,54773.0
28539,61280.0
28540,61462.0
28547,67981.0
28555,71250.0
28560,62142.0
28572,57740.0
28573,57188.0
28580,46310.0
28587,31250.0
28590,83318.0
28594,89432.0
28601,67839.0
28607,44132.0
28618,62667.0
28619,40000.0
28622,45169.0
28623,45114.0
28630,65713.0
28634,70375.0
28640,50946.0
28643,48464.0
28644,33897.0
28646,73868.0
28650,71784.0
28657,56371.0
28658,67805.0
28660,74403.0
28669,51802.0
28671,70690.0
28673,99036.0
28677,59081.0
28684,66123.0
28701,92047.0
28705,54350.0
28707,44813.0
28713,56368.0
28717,73065.0
28721,67323.0
28730,91544.0
28732,79451.0
28733,147738.0
28734,50221.0
28772,76165.0
28775,51497.0
28777,62399.0
28787,75051.0
28792,55066.0
28806,59925.0
28904,53785.0
28906,52669.0
29006,50797.0
29009,62833.0
29020,59389.0
29031,64583.0
29033,57524.0
29042,42350.0
29047,34964.0
29055,43631.0
29059,37993.0
29063,92147.0
29113,50455.0
29115,34174.0
29122,135341.0
29123,56437.0
29133,43281.0
29138,45410.0
29150,48845.0
29152,55694.0
29164,45755.0
29172,60737.0
29210,50258.0
29316,75808.0
29374,62898.0
29376,68583.0
29377,47325.0
29388,77197.0
29403,65689.0
29407,80568.0
29410,84061.0
29426,37371.0
29429,107857.0
29431,59880.0
29432,45341.0
29436,58396.0
29440,54926.0
29445,80778.0
29456,79038.0
29466,130546.0
29470,69762.0
29474,39635.0
29475,42357.0
29492,115605.0
29527,53078.0
29530,55625.0
29545,34358.0
29546,31920.0
29554,47731.0
29556,42413.0
29569,50659.0
29574,32699.0
29577,48561.0
29580,47664.0
29582,71030.0
29591,55481.0
29593,39688.0
29611,47046.0
29626,55063.0
29627,57353.0
29651,80748.0
29655,55305.0
29658,64375.0
29662,80594.0
29666,74627.0
29671,65429.0
29672,87521.0
29673,69630.0
29680,85143.0
29689,71250.0
29692,42533.0
29693,51384.0
29706,50141.0
29707,117609.0
29708,129304.0
29710,84558.0
29715,111323.0
29718,57035.0
29730,63122.0
29743,71895.0
29745,75665.0
29809,56042.0
29812,44494.0
29819,48984.0
29842,58259.0
29843,36042.0
29849,69375.0
29860,93663.0
29907,90777.0
29909,91376.0
29910,96122.0
29929,58995.0
29932,60250.0
29934,85074.0
29941,116700.0
30017,95654.0
30030,127318.0
30041,141825.0
30043,91299.0
30058,62633.0
30062,128981.0
30067,76537.0
30072,65781.0
30078,90054.0
30094,87619.0
30107,105561.0
30108,62143.0
30110,69725.0
30117,58463.0
30126,99975.0
30132,102800.0
30139,62188.0
30165,63915.0
30182,48365.0
30184,105750.0
30205,124375.0
30206,77500.0
30214,87138.0
30215,116435.0
30217,58512.0
30220,72278.0
30223,56940.0
30230,57835.0
30236,68867.0
30240,59521.0
30241,47988.0
30252,97339.0
30260,55212.0
30263,79752.0
30268,71792.0
30288,50499.0
30295,76528.0
30296,60322.0
30306,133085.0
30309,111894.0
30312,75963.0
30319,132847.0
30337,49472.0
30339,101049.0
30354,53932.0
30410,75385.0
30412,70938.0
30415,61295.0
30417,54239.0
30423,80000.0
30427,58116.0
30428,65037.0
30442,36385.0
30445,36415.0
30452,54567.0
30454,49292.0
30455,44219.0
30457,39296.0
30458,50036.0
30470,71083.0
30474,54713.0
30506,95224.0
30507,74782.0
30516,68182.0
30517,109627.0
30518,97339.0
30522,85960.0
30523,76780.0
30529,62122.0
30531,55403.0
30533,70417.0
30542,92644.0
30547,95645.0
30557,66806.0
30563,82202.0
30572,63028.0
30576,75000.0
30577,50096.0
30582,65122.0
30619,79531.0
30620,80867.0
30624,64464.0
30627,83188.0
30628,64882.0
30642,89394.0
30650,80357.0
30663,72813.0
30668,55972.0
30701,62075.0
30707,71538.0
30720,65620.0
30725,64044.0
30728,49388.0
30731,49909.0
30736,83896.0
30742,46473.0
30746,88523.0
30753,49111.0
30757,65190.0
30814,74641.0
30906,46159.0
31003,38750.0
31007,46190.0
31011,76250.0
31014,52016.0
31019,47764.0
31022,59250.0
31028,83536.0
31029,79529.0
31030,58141.0
31031,54472.0
31032,73598.0
31033,67034.0
31035,39471.0
31044,39063.0
31064,56961.0
31065,59813.0
31067,66667.0
31069,75526.0
31070,50217.0
31076,40197.0
31079,53068.0
31081,128056.0
31090,68958.0
31201,22936.0
31210,82158.0
31301,51175.0
31302,67256.0
31316,68006.0
31323,46088.0
31328,105669.0
31331,60669.0
31406,66084.0
31408,40109.0
31411,122723.0
31520,37652.0
31527,76445.0
31532,52132.0
31535,54208.0
31539,38321.0
31545,44260.0
31549,35144.0
31563,55625.0
31569,72275.0
31601,34846.0
31620,51375.0
31623,29500.0
31624,42885.0
31626,58510.0
31627,38438.0
31634,55625.0
31638,53750.0
31639,51071.0
31641,46500.0
31642,39131.0
31648,40521.0
31705,37210.0
31707,49179.0
31712,71667.0
31730,46304.0
31733,41250.0
31749,38485.0
31750,39564.0
31768,44895.0
31773,80785.0
31774,50242.0
31779,50450.0
31783,58371.0
31784,46042.0
31788,51775.0
31789,48877.0
31790,58375.0
31796,47803.0
31798,58244.0
31805,47256.0
31820,114444.0
31822,65799.0
31826,82617.0
31829,121433.0
31903,29488.0
31905,72112.0
31909,69221.0
32011,77121.0
32058,62679.0
32064,50315.0
32068,82410.0
32073,76139.0
32080,91201.0
32086,74508.0
32087,74286.0
32092,122655.0
32097,89270.0
32118,60418.0
32128,84164.0
32140,35000.0
32141,61110.0
32148,45320.0
32174,67817.0
32187,50116.0
32195,61771.0
32205,60609.0
32209,29468.0
32212,47684.0
32216,63253.0
32246,78506.0
32256,73203.0
32266,111025.0
32277,60215.0
32311,80250.0
32327,76714.0
32331,53472.0
32340,43393.0
32358,73304.0
32359,51250.0
32361,120000.0
32403,61500.0
32408,72322.0
32413,76010.0
32421,45536.0
32423,55191.0
32431,52270.0
32438,42417.0
32440,53974.0
32443,53795.0
32445,48625.0
32456,73723.0
32459,101067.0
32461,146393.0
32501,39127.0
32505,41039.0
32506,59978.0
32514,66484.0
32534,59013.0
32535,40318.0
32542,69286.0
32564,68170.0
32567,66215.0
32570,73615.0
32601,30878.0
32608,60182.0
32615,79983.0
32617,57297.0
32621,52840.0
32640,58727.0
32641,36814.0
32648,33292.0
32653,97700.0
32656,73201.0
32666,66540.0
32683,63361.0
32694,40455.0
32703,70338.0
32708,87889.0
32720,67512.0
32725,70801.0
32736,83727.0
32746,111534.0
32751,94277.0
32757,73327.0
32773,63496.0
32804,113466.0
32805,39425.0
32810,58462.0
32812,74245.0
32817,78546.0
32822,52944.0
32824,80177.0
32828,99927.0
32832,115398.0
32839,50814.0
32908,66589.0
32922,46138.0
32953,84248.0
32958,68276.0
32963,142985.0
33004,50783.0
33009,48196.0
33016,56633.0
33021,69249.0
33023,70003.0
33024,76501.0
33025,68120.0
33027,73450.0
33032,74995.0
33036,88214.0
33040,79038.0
33042,101625.0
33054,42779.0
33056,62255.0
33062,82955.0
33069,57462.0
33070,77228.0
33130,57933.0
33131,143114.0
33132,109505.0
33133,92734.0
33134,92009.0
33136,43481.0
33141,64457.0
33177,77297.0
33180,88613.0
33186,86481.0
33306,82375.0
33312,77644.0
33314,63791.0
33321,60013.0
33330,132483.0
33331,142464.0
33401,60942.0
33404,60225.0
33405,82945.0
33409,65206.0
33412,134818.0
33415,57199.0
33417,50077.0
33426,76328.0
33432,94375.0
33434,75480.0
33435,66612.0
33436,76011.0
33442,53413.0
33444,74803.0
33445,70748.0
33446,74995.0
33458,107626.0
33460,61702.0
33461,61218.0
33463,68697.0
33471,36624.0
33473,148776.0
33476,35619.0
33478,142109.0
33484,56942.0
33487,93816.0
33503,58125.0
33510,71057.0
33511,77383.0
33514,73365.0
33525,69697.0
33527,77658.0
33534,73600.0
33544,103134.0
33547,121769.0
33549,85066.0
33566,71161.0
33569,97500.0
33572,113775.0
33576,77950.0
33579,113568.0
33585,80972.0
33594,91969.0
33611,82804.0
33613,44642.0
33617,48651.0
33635,83843.0
33704,102647.0
33714,47221.0
33715,105068.0
33716,73576.0
33755,59613.0
33756,63990.0
33762,91024.0
33778,63633.0
33782,65487.0
33785,98750.0
33811,85821.0
33830,62636.0
33848,71189.0
33850,53877.0
33854,33523.0
33860,62779.0
33868,74048.0
33873,51311.0
33875,76990.0
33876,55490.0
33884,70516.0
33890,70179.0
33897,73457.0
33904,66933.0
33907,49826.0
33912,101043.0
33914,75557.0
33916,49353.0
33920,87601.0
33928,100264.0
33936,48260.0
33946,93466.0
33965,25395.0
33966,86812.0
33981,71266.0
33990,70278.0
34103,115262.0
34105,94702.0
34112,68838.0
34113,76539.0
34116,69204.0
34119,109260.0
34134,122102.0
34209,80829.0
34211,118565.0
34212,119298.0
34223,70155.0
34232,81041.0
34236,96400.0
34237,63133.0
34240,126048.0
34286,74712.0
34287,64229.0
34289,93952.0
34291,88109.0
34429,57716.0
34431,51542.0
34434,56553.0
34436,50139.0
34449,52760.0
34452,58199.0
34473,70559.0
34474,62150.0
34482,71449.0
34488,45239.0
34491,65900.0
34601,56365.0
34607,61221.0
34614,79560.0
34639,99959.0
34654,64210.0
34667,51106.0
34668,45760.0
34677,85389.0
34685,87658.0
34698,67323.0
34705,64899.0
34714,74470.0
34737,67237.0
34744,69837.0
34759,62373.0
34771,101434.0
34772,86900.0
34945,72941.0
34946,40488.0
34952,60123.0
34956,57500.0
34957,65658.0
34974,50671.0
35004,85344.0
35019,61470.0
35031,54036.0
35040,80267.0
35043,115588.0
35046,67813.0
35055,58488.0
35063,68014.0
35072,51801.0
35083,58056.0
35091,93444.0
35094,74340.0
35126,81690.0
35127,68344.0
35130,37692.0
35150,41328.0
35172,38669.0
35175,72037.0
35184,51196.0
35186,92723.0
35204,32880.0
35208,37363.0
35224,46401.0
35235,57244.0
35242,116053.0
35443,22228.0
35464,12423.0
35473,67224.0
35474,80406.0
35542,40667.0
35543,23077.0
35548,48155.0
35565,43761.0
35572,68483.0
35575,41862.0
35576,63981.0
35582,40147.0
35585,80000.0
35586,42375.0
35593,60149.0
35610,87645.0
35611,54606.0
35613,103281.0
35614,57296.0
35616,47083.0
35618,42181.0
35620,82511.0
35640,69686.0
35646,58407.0
35648,71563.0
35660,42510.0
35741,93750.0
35744,51761.0
35745,31250.0
35746,45938.0
35751,59028.0
35754,92632.0
35757,105517.0
35760,66346.0
35764,40321.0
35771,51441.0
35774,94188.0
35776,49167.0
35901,47826.0
35951,51869.0
35952,44973.0
35966,44492.0
35968,44902.0
35971,55231.0
35987,78707.0
35989,43750.0
36013,139853.0
36016,57396.0
36022,89301.0
36025,54030.0
36030,23917.0
36035,49455.0
36036,43500.0
36041,46154.0
36043,84600.0
36054,60984.0
36066,80364.0
36075,49602.0
36078,67700.0
36080,71022.0
36088,41938.0
36091,60940.0
36092,75540.0
36093,122115.0
36117,72237.0
36207,70090.0
36272,52726.0
36274,43679.0
36277,65096.0
36278,58250.0
36301,49124.0
36312,55257.0
36320,45366.0
36351,69178.0
36375,55089.0
36401,41135.0
36435,55313.0
36439,76023.0
36474,41183.0
36502,41136.0
36507,47919.0
36509,34963.0
36525,64779.0
36526,90733.0
36542,74861.0
36544,56405.0
36555,93583.0
36559,54050.0
36560,43043.0
36572,93810.0
36575,69381.0
36576,78227.0
36580,59138.0
36582,61498.0
36587,69352.0
36608,64372.0
36613,49317.0
36736,51691.0
36740,52875.0
36749,23156.0
36758,50682.0
36765,52102.0
36768,40938.0
36783,46667.0
36792,36131.0
36830,63761.0
36856,68636.0
36862,39510.0
36866,61728.0
36874,63211.0
36879,98750.0
36912,67674.0
36916,28486.0
37014,104938.0
37019,43889.0
37020,81025.0
37022,61250.0
37033,56455.0
37042,66435.0
37048,98012.0
37061,54396.0
37064,121492.0
37066,78049.0
37075,97597.0
37076,74555.0
37083,60215.0
37091,61887.0
37101,72669.0
37140,59550.0
37150,33627.0
37165,24375.0
37179,124844.0
37180,88581.0
37185,52849.0
37186,57133.0
37187,71049.0
37188,87412.0
37189,93577.0
37201,88438.0
37205,133068.0
37221,99083.0
37228,73708.0
37301,32574.0
37305,47375.0
37321,59182.0
37323,67538.0
37334,62262.0
37335,64425.0
37336,64276.0
37338,38111.0
37350,195063.0
37351,38965.0
37363,94873.0
37365,50962.0
37373,59306.0
37375,78538.0
37380,53160.0
37385,59824.0
37398,63542.0
37405,77850.0
37406,42993.0
37408,91000.0
37410,22127.0
37416,65083.0
37640,47404.0
37657,71581.0
37660,46913.0
37664,61164.0
37681,60685.0
37701,63202.0
37713,52500.0
37715,25368.0
37737,80377.0
37738,63133.0
37743,52802.0
37754,70475.0
37762,43923.0
37777,74357.0
37801,70814.0
37818,46657.0
37828,74698.0
37846,71147.0
37847,48333.0
37862,58110.0
37866,85978.0
37869,33811.0
37876,58513.0
37879,42848.0
37881,44583.0
37886,65719.0
37887,56375.0
37891,46704.0
37902,56397.0
37914,55933.0
37915,22236.0
37916,17982.0
37917,51232.0
37922,126638.0
37923,70046.0
38016,75719.0
38023,71734.0
38024,54303.0
38028,150847.0
38042,48897.0
38044,41196.0
38050,63224.0
38052,49453.0
38053,58548.0
38058,78565.0
38060,84277.0
38061,39261.0
38067,55319.0
38079,28750.0
38115,42931.0
38119,86325.0
38120,119309.0
38126,30825.0
38133,82485.0
38230,52633.0
38235,58750.0
38236,56771.0
38240,58468.0
38258,52150.0
38301,40062.0
38310,45191.0
38315,47458.0
38318,89712.0
38326,49145.0
38329,51311.0
38330,59597.0
38333,24762.0
38339,63125.0
38343,53430.0
38347,42336.0
38356,71250.0
38375,50108.0
38382,58125.0
38391,74145.0
38401,69467.0
38449,65671.0
38451,74844.0
38452,40625.0
38455,153125.0
38456,58913.0
38459,85000.0
38460,100052.0
38461,58564.0
38469,62903.0
38473,47794.0
38478,58658.0
38485,54559.0
38486,46299.0
38501,50923.0
38504,67434.0
38548,56979.0
38549,50202.0
38552,58942.0
38571,57561.0
38572,53523.0
38574,52043.0
38579,48442.0
38581,54784.0
38583,58285.0
38610,43854.0
38617,22704.0
38626,61250.0
38631,26938.0
38632,90277.0
38633,36391.0
38639,28929.0
38645,61458.0
38664,35840.0
38672,110665.0
38703,40641.0
38732,44239.0
38737,29696.0
38751,42965.0
38761,35680.0
38821,52810.0
38826,76946.0
38833,51858.0
38841,54684.0
38843,59785.0
38844,63352.0
38850,45991.0
38865,47453.0
38873,60150.0
38901,46956.0
38925,38250.0
38952,66382.0
39040,62309.0
39047,93114.0
39057,57539.0
39074,46890.0
39079,16719.0
39082,54769.0
39083,41756.0
39094,63369.0
39108,49375.0
39110,122955.0
39111,46399.0
39115,16493.0
39145,61502.0
39157,63552.0
39177,53750.0
39180,55658.0
39189,46320.0
39191,55326.0
39194,33281.0
39201,77946.0
39202,41250.0
39206,41611.0
39211,68415.0
39213,28115.0
39301,42701.0
39307,27669.0
39322,27667.0
39323,56250.0
39325,85077.0
39328,30887.0
39330,55723.0
39332,49127.0
39335,73864.0
39336,38108.0
39337,59200.0
39338,37500.0
39345,41982.0
39367,37355.0
39401,40287.0
39402,71254.0
39422,52132.0
39423,51895.0
39425,67059.0
39427,34167.0
39437,56812.0
39439,34628.0
39440,38687.0
39443,59070.0
39452,57300.0
39455,56232.0
39466,50926.0
39480,58929.0
39507,49459.0
39525,86208.0
39532,65892.0
39563,46672.0
39565,87417.0
39629,58208.0
39647,57024.0
39654,41053.0
39664,38243.0
39667,39063.0
39730,47552.0
39735,54974.0
39743,50184.0
39746,56053.0
39751,63194.0
39756,51590.0
39759,42988.0
39767,44936.0
39773,38914.0
39817,50841.0
39819,42654.0
39823,57875.0
39827,54976.0
39828,48653.0
39841,55871.0
39846,38571.0
39854,40972.0
39870,46351.0
39897,52215.0
40011,58462.0
40012,81150.0
40013,97592.0
40014,118750.0
40020,87951.0
40026,131897.0
40033,49642.0
40046,56146.0
40047,93609.0
40055,83401.0
40056,123317.0
40057,66289.0
40060,55060.0
40069,65357.0
40076,84754.0
40104,69615.0
40107,54500.0
40110,46677.0
40117,56791.0
40121,74224.0
40140,53611.0
40144,40496.0
40150,60823.0
40155,47059.0
40160,59293.0
40162,81466.0
40165,77083.0
40171,43079.0
40212,35389.0
40220,73502.0
40223,97033.0
40228,75762.0
40311,55741.0
40330,61804.0
40342,71819.0
40353,56981.0
40361,57074.0
40390,71731.0
40437,51229.0
40456,46879.0
40468,67551.0
40472,35125.0
40502,73939.0
40503,74161.0
40513,126642.0
40601,67125.0
40701,47288.0
40737,59500.0
40741,60417.0
40763,21813.0
40769,41772.0
40818,36797.0
40827,50991.0
40845,23003.0
40854,33077.0
40856,47292.0
40863,45575.0
40865,54052.0
40953,59861.0
40965,30980.0
40977,35822.0
40988,36576.0
41002,58292.0
41004,59944.0
41007,101167.0
41010,68500.0
41039,59053.0
41046,85795.0
41048,129354.0
41051,100169.0
41055,60568.0
41064,49500.0
41075,99075.0
41092,86875.0
41093,46500.0
41097,70114.0
41121,48717.0
41124,40208.0
41132,40405.0
41144,57782.0
41166,45806.0
41171,38611.0
41175,48681.0
41183,65432.0
41201,105466.0
41222,40446.0
41240,41000.0
41250,43350.0
41254,50833.0
41263,53214.0
41264,63981.0
41311,34811.0
41314,37111.0
41317,22250.0
41339,41144.0
41352,47639.0
41425,40208.0
41464,18836.0
41501,44719.0
41514,35515.0
41519,36333.0
41527,59453.0
41538,83906.0
41544,35091.0
41553,44250.0
41568,29967.0
41606,14479.0
41607,36667.0
41615,44853.0
41616,56563.0
41630,51389.0
41632,25455.0
41645,80357.0
41719,34156.0
41763,49013.0
41764,31115.0
41772,50425.0
41776,34677.0
41815,24172.0
41825,50893.0
41831,51442.0
41832,41328.0
41840,56786.0
41844,30083.0
41849,47135.0
42024,57969.0
42025,66919.0
42027,70051.0
42049,48482.0
42066,48118.0
42083,55294.0
42120,73242.0
42122,106919.0
42134,55347.0
42154,48778.0
42170,61981.0
42214,48281.0
42223,64525.0
42232,84250.0
42240,49872.0
42256,57537.0
42259,37391.0
42274,80823.0
42303,63010.0
42321,50926.0
42324,55144.0
42327,68611.0
42328,52083.0
42333,34545.0
42345,68040.0
42350,77125.0
42367,52813.0
42369,43125.0
42374,40481.0
42409,55739.0
42411,59643.0
42441,57887.0
42453,51364.0
42459,54388.0
42463,42321.0
42464,42857.0
42518,52472.0
42533,35893.0
42539,39988.0
42541,42525.0
42544,55379.0
42634,24835.0
42713,39615.0
42715,53542.0
42718,60764.0
42726,53636.0
42748,70008.0
42757,48372.0
42776,55570.0
42788,53668.0
43001,84107.0
43006,54659.0
43010,55000.0
43016,110518.0
43019,70317.0
43022,87717.0
43035,148446.0
43046,86295.0
43050,65044.0
43064,129196.0
43081,90336.0
43085,112474.0
43105,96824.0
43106,62853.0
43115,91136.0
43136,109297.0
43140,82598.0
43146,73904.0
43147,125472.0
43148,72759.0
43155,92308.0
43160,57475.0
43202,65689.0
43203,44099.0
43204,59158.0
43210,30197.0
43213,53908.0
43215,74469.0
43217,60540.0
43227,45314.0
43230,92271.0
43240,87389.0
43302,53833.0
43310,69207.0
43315,69621.0
43319,145605.0
43320,49198.0
43326,54325.0
43330,28750.0
43337,70321.0
43341,82308.0
43356,99375.0
43360,95000.0
43402,56245.0
43410,54635.0
43430,81000.0
43431,82533.0
43434,69688.0
43437,57500.0
43438,91875.0
43445,87450.0
43447,81786.0
43449,71496.0
43463,66855.0
43469,87292.0
43515,77654.0
43517,51591.0
43525,104762.0
43527,63698.0
43533,63333.0
43535,75000.0
43545,78165.0
43548,91071.0
43554,56708.0
43556,67500.0
43560,104865.0
43565,59083.0
43567,74404.0
43570,61424.0
43604,18980.0
43610,38369.0
43611,58135.0
43613,63425.0
43614,57253.0
43615,58466.0
43623,65908.0
43716,54314.0
43720,54141.0
43723,48656.0
43725,51612.0
43739,100189.0
43746,59405.0
43759,48750.0
43764,54388.0
43768,94167.0
43780,64091.0
43782,52750.0
43783,64261.0
43786,44861.0
43787,49375.0
43788,29681.0
43793,51193.0
43821,70781.0
43822,60423.0
43832,50941.0
43842,71061.0
43844,59991.0
43907,45781.0
43913,49100.0
43933,57019.0
43934,77813.0
43948,76080.0
43953,73648.0
43963,55795.0
44001,91050.0
44003,53690.0
44004,49507.0
44023,130452.0
44026,106740.0
44035,54362.0
44046,73372.0
44052,42298.0
44060,85881.0
44062,75681.0
44065,87557.0
44072,99671.0
44081,93929.0
44093,76607.0
44106,42869.0
44108,32530.0
44116,93532.0
44117,41818.0
44118,76328.0
44120,46326.0
44123,54979.0
44130,68099.0
44133,81803.0
44134,67116.0
44140,122083.0
44142,67178.0
44147,99431.0
44221,61893.0
44230,74429.0
44231,85455.0
44234,73519.0
44235,74067.0
44241,81392.0
44255,74221.0
44256,100345.0
44260,75261.0
44270,66016.0
44272,81468.0
44304,35946.0
44305,55909.0
44308,15473.0
44310,38912.0
44311,23857.0
44313,76404.0
44333,119313.0
44413,51071.0
44420,52542.0
44437,72545.0
44438,42934.0
44439,65500.0
44441,144565.0
44443,71875.0
44450,48289.0
44454,75417.0
44455,68550.0
44460,59882.0
44484,65435.0
44485,33720.0
44504,40156.0
44608,56136.0
44611,60075.0
44614,83143.0
44621,55000.0
44624,117204.0
44626,78125.0
44628,57222.0
44633,72617.0
44644,56250.0
44653,66250.0
44657,60490.0
44667,72402.0
44685,100094.0
44693,110938.0
44695,58938.0
44709,53144.0
44718,86171.0
44804,92212.0
44817,69688.0
44837,69513.0
44853,86076.0
44854,59306.0
44856,42813.0
44866,63125.0
44878,79620.0
44880,65118.0
44887,83179.0
44890,64971.0
44905,55716.0
45002,84597.0
45005,74239.0
45040,131803.0
45052,100000.0
45053,111409.0
45054,96934.0
45062,53552.0
45064,100605.0
45067,88662.0
45069,115539.0
45107,65625.0
45120,54509.0
45122,85750.0
45131,50694.0
45135,77373.0
